time_sec, foot_right_relative_x, foot_right_relative_y, foot_right_relative_z, root_roll_relative,  root_pitch_relative, root_yaw_relative, root_relative_x, root_relative_y, root_relative_z
197.071686, 118.253906, 11.449219, 7.105469, 0.073763, 0.44546, 0.522307, 97.507813, -6.152344, 34.379883
197.104568, 113.730469, 13.664063, 3.587891, 0.114144, 0.493921, 0.538436, 98.171875, -5.429688, 32.941406
197.127197, 110.277344, 14.164063, 1.731445, 0.124557, 0.522496, 0.560322, 98.492188, -5.818359, 32.070313
197.149277, 106.382813, 14.865234, 0.033203, 0.125211, 0.553189, 0.581101, 98.441406, -5.408203, 31.244141
197.171295, 101.980469, 15.78125, -1.574219, 0.125203, 0.584867, 0.599209, 98.03125, -4.421875, 30.236328
197.20517, 94.441406, 17.650391, -3.400391, 0.123267, 0.630507, 0.620767, 96.488281, -2.021484, 29.048828
197.228363, 89.164063, 18.189453, -3.578125, 0.119346, 0.650965, 0.63891, 95.117188, -1.037109, 28.472656
197.249496, 84.164063, 18.822266, -3.455078, 0.113207, 0.665992, 0.653055, 93.464844, 0.302734, 28.023438
197.272247, 78.488281, 19.603516, -3.091797, 0.102657, 0.679617, 0.66722, 91.148438, 2.322266, 27.558594
197.296173, 72.546875, 20.513672, -2.496094, 0.090016, 0.689636, 0.681297, 88.175781, 4.484375, 27.439453
197.327637, 64.992188, 21.185547, -1.628906, 0.060762, 0.695582, 0.698044, 83.667969, 6.666016, 27.3125
197.349289, 60.265625, 21.1875, -0.585938, 0.044035, 0.69548, 0.706131, 80.375, 6.921875, 27.542969
197.372482, 55.234375, 21.046875, 1.007813, 0.032297, 0.686854, 0.718729, 76.324219, 6.689453, 28.378906
197.394806, 50.265625, 20.978516, 3.115234, 0.010238, 0.653926, 0.752273, 71.800781, 6.119141, 29.794922
197.428085, 42.8125, 20.970703, 5.505859, 0.057343, -0.583259, -0.809222, 64.804688, 4.662109, 31.552734
197.449799, 37.585938, 21.300781, 8.382813, 0.103659, -0.528436, -0.841979, 59.820313, 2.949219, 33.279297
197.472504, 33.003906, 20.710938, 10.921875, 0.124383, -0.480126, -0.867235, 55.722656, 0.40625, 33.943359
197.495514, 28.949219, 19.585938, 13.703125, 0.136897, -0.409985, -0.900317, 52.253906, -3.107422, 34.283203
197.527771, 25.070313, 16.902344, 17.578125, -0.145127, 0.287795, 0.945124, 49.21875, -7.691406, 33.382813
197.550217, 22.910156, 14.195313, 21.361328, -0.141614, 0.206511, 0.966463, 48.0, -11.794922, 33.425781
197.573654, 21.546875, 11.029297, 24.765625, -0.132539, 0.137079, 0.979769, 47.632813, -15.46875, 33.261719
197.59523, 20.675781, 7.923828, 27.964844, -0.119707, 0.080688, 0.98759, 47.75, -18.699219, 33.175781
197.628082, 20.398438, 3.386719, 32.15625, -0.093376, 0.01213, 0.993608, 48.566406, -22.873047, 33.023438
197.650574, 20.539063, 1.625, 34.566406, -0.072617, -0.007101, 0.995807, 49.253906, -24.15625, 33.564453
197.673218, 21.242188, 0.064453, 36.908203, -0.044835, -0.021449, 0.997343, 50.199219, -25.488281, 33.933594
197.69635, 22.34375, -1.181641, 39.240234, -0.003802, -0.022517, 0.998029, 51.234375, -26.851563, 34.25
197.729828, 24.207031, -2.970703, 42.615234, 0.06916, -0.019728, 0.995031, 52.664063, -28.765625, 34.535156
197.752441, 26.855469, -0.994141, 43.210938, 0.112398, 0.014528, 0.989278, 53.890625, -28.470703, 35.373047
197.774979, 28.769531, 0.859375, 43.338867, 0.138162, 0.024549, 0.984104, 55.046875, -27.621094, 35.634766
197.797333, 29.628906, 2.375, 43.818359, 0.160848, 0.027233, 0.979659, 56.085938, -26.179688, 35.974609
197.830399, 30.210938, 2.765625, 44.626953, 0.200341, 0.033397, 0.970315, 57.039063, -25.769531, 36.405273
197.853134, 29.699219, 3.628906, 45.057617, 0.221897, 0.050788, 0.965014, 57.371094, -24.535156, 37.219727
197.87674, 28.910156, 3.113281, 45.62793, 0.232854, 0.058132, 0.962346, 57.253906, -24.558594, 37.704102
197.897583, 28.019531, 1.789063, 46.075195, 0.235651, 0.05581, 0.961766, 56.722656, -25.605469, 37.822266
197.919708, 26.664063, 0.105469, 46.529297, 0.234144, 0.046569, 0.962566, 55.761719, -26.914063, 37.796875
197.953156, 24.316406, -1.921875, 46.245117, 0.23518, 0.036085, 0.962098, 53.671875, -28.792969, 37.333984
197.975647, 22.320313, -4.589844, 46.458984, 0.235573, 0.00979, 0.963158, 51.769531, -31.140625, 36.536133
197.998352, 20.484375, -5.507813, 45.722656, 0.225749, -0.006571, 0.965912, 49.769531, -32.097656, 35.660156
198.019958, 19.058594, -5.898438, 44.683594, 0.208594, -0.023685, 0.969255, 47.800781, -32.832031, 34.503906
198.053314, 17.542969, -5.902344, 42.117188, 0.185174, -0.063137, 0.969163, 45.289063, -33.609375, 31.662109
198.076279, 17.042969, -6.082031, 40.308594, 0.167488, -0.097698, 0.966972, 43.980469, -34.515625, 29.755859
198.098679, 17.171875, -6.105469, 38.296875, 0.149399, -0.118726, 0.965114, 42.910156, -35.3125, 27.658203
198.121094, 17.507813, -6.527344, 36.472656, 0.139597, -0.130214, 0.962551, 42.046875, -36.066406, 25.074219
198.154083, 18.019531, -7.867188, 34.223633, 0.14722, -0.145525, 0.953591, 41.375, -37.511719, 21.185547
198.176682, 18.476563, -9.109375, 32.982422, 0.16053, -0.156675, 0.946475, 41.105469, -38.597656, 18.612305
198.199188, 18.789063, -10.5, 31.989258, 0.162481, -0.187919, 0.939448, 41.160156, -39.148438, 15.870117
198.221313, 19.179688, -12.0625, 31.402344, 0.154569, -0.232374, 0.931025, 41.464844, -39.664063, 13.509766
198.255096, 19.8125, -14.929688, 30.899414, 0.146404, -0.306124, 0.9126, 41.988281, -40.34375, 10.02832
198.277557, 20.265625, -17.089844, 30.866211, 0.151896, -0.344292, 0.898696, 42.277344, -41.058594, 8.246094
198.30011, 20.632813, -18.964844, 30.919922, 0.15717, -0.375564, 0.886456, 42.304688, -40.488281, 4.525391
198.322174, 21.074219, -20.085938, 31.049805, 0.15632, -0.397649, 0.878515, 42.929688, -40.746094, 3.923828
198.344757, 21.507813, -20.609375, 31.253906, 0.154551, -0.41257, 0.873706, 43.339844, -40.566406, 3.411133
198.37822, 22.011719, -21.089844, 31.727539, 0.159683, -0.422047, 0.869939, 43.617188, -40.535156, 3.210938
198.400421, 22.613281, -20.085938, 32.646973, 0.169603, -0.396283, 0.878251, 43.742188, -40.902344, 4.679688
198.423218, 22.902344, -18.746094, 32.875977, 0.178109, -0.370977, 0.885589, 43.671875, -40.765625, 5.515625
198.445236, 23.070313, -16.773438, 33.204346, 0.179663, -0.342733, 0.894649, 43.648438, -40.195313, 6.78418
198.47879, 23.046875, -13.917969, 33.464844, 0.170865, -0.309042, 0.904601, 43.410156, -39.425781, 8.853882
198.501434, 23.105469, -11.035156, 33.50061, 0.161554, -0.275866, 0.913768, 43.347656, -38.296875, 10.716675
198.523712, 23.308594, -9.402344, 33.688477, 0.154179, -0.257175, 0.916607, 42.945313, -37.902344, 12.030029
198.545914, 23.910156, -8.058594, 34.133179, 0.141096, -0.248011, 0.915539, 42.21875, -38.03125, 13.334351
198.579132, 25.410156, -4.738281, 34.628662, 0.094156, -0.242962, 0.908922, 41.144531, -37.308594, 16.001465
198.601532, 26.863281, -2.464844, 35.577148, 0.077161, -0.235547, 0.901893, 40.484375, -36.332031, 17.708984
198.624786, 29.152344, 0.390625, 36.487793, 0.088763, -0.201929, 0.895294, 39.910156, -34.933594, 19.81543
198.646729, 32.253906, 2.824219, 37.60498, 0.08249, -0.182328, 0.882799, 39.519531, -33.648438, 21.806152
198.68013, 38.457031, 6.523438, 39.116211, 0.042483, -0.155967, 0.854509, 39.25, -31.085938, 25.098633
198.702957, 43.34375, 8.40625, 40.938477, 0.037794, -0.143249, 0.825387, 39.421875, -29.144531, 27.604492
198.725067, 48.460938, 11.886719, 41.040039, 0.029752, -0.118427, 0.795453, 40.046875, -25.753906, 30.15625
198.747223, 54.171875, 15.050781, 40.394531, 0.002303, -0.101091, 0.761444, 41.15625, -22.007813, 32.359375
198.769638, 60.304688, 17.652344, 39.12793, -0.038763, -0.084741, 0.722473, 42.59375, -18.03125, 34.117188
198.803009, 69.835938, 19.230469, 36.900391, -0.084244, -0.060238, 0.657001, 45.613281, -12.863281, 35.924316
198.82579, 76.914063, 19.792969, 33.461426, -0.11353, -0.024346, 0.608518, 48.460938, -8.53125, 35.881836
198.847717, 82.769531, 19.914063, 30.428223, -0.144158, 0.009381, 0.562466, 51.066406, -4.382813, 34.839844
198.870209, 87.957031, 19.714844, 27.826904, -0.197437, 0.041551, 0.513889, 53.59375, -0.203125, 33.314575
198.903152, 94.328125, 18.460938, 25.85597, -0.267427, 0.073806, 0.438456, 56.902344, 5.007813, 30.776991
198.92598, 97.605469, 17.722656, 25.613892, -0.298074, 0.076788, 0.386629, 58.734375, 8.25, 28.94696
198.947815, 100.414063, 15.027344, 26.498779, -0.309148, 0.069829, 0.331366, 60.710938, 9.625, 27.663574
198.971313, 102.777344, 11.515625, 27.968994, -0.305725, 0.059341, 0.269804, 62.769531, 10.472656, 26.522705
199.004089, 104.570313, 7.347656, 29.813965, -0.290773, 0.04029, 0.189564, 65.109375, 11.585938, 24.8125
199.027084, 104.820313, 3.421875, 32.014648, -0.275845, 0.018337, 0.133023, 66.304688, 11.277344, 24.657715
199.048401, 104.472656, 1.015625, 32.949219, -0.282112, -0.00136, 0.082268, 66.972656, 11.496094, 23.897461
199.070496, 103.753906, -0.265625, 33.518555, -0.28707, -0.030337, 0.03847, 67.105469, 12.0625, 22.99707
199.104294, 102.511719, -0.109375, 32.591797, -0.310726, -0.075812, -0.005922, 66.632813, 12.996094, 20.347656
199.127136, 101.285156, 0.808594, 31.821289, -0.340021, -0.099977, -0.021935, 65.523438, 13.394531, 18.78125
199.148483, 100.496094, 1.523438, 30.186523, -0.37893, -0.117181, -0.032597, 64.546875, 13.0, 16.544922
199.171692, 99.636719, 2.0625, 27.941406, -0.423679, -0.137868, -0.032422, 63.507813, 11.859375, 13.545898
199.194855, 98.695313, 3.007813, 25.109375, -0.477206, -0.155087, -0.030036, 62.289063, 10.203125, 10.135742
199.226944, 96.792969, 5.417969, 20.873047, -0.558016, -0.184657, -0.009109, 60.132813, 8.058594, 5.344727
199.249542, 95.300781, 7.429688, 16.917969, -0.619403, -0.202242, 0.016607, 58.5, 6.160156, 1.755859
199.271286, 93.761719, 8.941406, 13.038086, -0.674547, -0.220635, 0.03694, 56.976563, 4.203125, -1.154297
199.295822, 92.242188, 9.636719, 8.961914, -0.722057, -0.23278, 0.06188, 55.449219, 1.773438, -3.467773
199.326416, 90.949219, 10.0625, 4.038086, -0.756905, -0.229726, 0.097186, 54.019531, -0.660156, -5.162109
199.349091, 90.527344, 10.207031, 1.460938, -0.767361, -0.223031, 0.128664, 53.324219, -1.488281, -5.663086
199.371307, 90.25, 10.757813, 0.733398, -0.779774, -0.210747, 0.143831, 52.964844, -1.363281, -5.429688
199.404877, 90.613281, 11.0625, 1.359375, -0.801228, -0.187961, 0.137622, 53.136719, -0.699219, -4.832031
199.427658, 91.46875, 10.568359, 4.483398, -0.778628, -0.188592, 0.126291, 53.75, -0.300781, -3.00293
199.449524, 91.972656, 10.449219, 7.083008, -0.749283, -0.194322, 0.113992, 54.179688, 0.363281, -1.455078
199.474319, 92.460938, 10.929688, 9.884766, -0.718087, -0.193038, 0.095918, 54.570313, 1.658203, 0.474609
199.504684, 92.886719, 11.650391, 13.082031, -0.701988, -0.172677, 0.071921, 54.929688, 3.603516, 2.736328
199.527252, 93.101563, 12.351563, 15.673828, -0.691123, -0.15572, 0.057936, 55.132813, 5.294922, 4.634766
199.549881, 93.941406, 11.927734, 17.835938, -0.673845, -0.14366, 0.041066, 55.84375, 6.132813, 6.269531
199.571594, 95.09375, 10.925781, 19.525391, -0.659292, -0.135294, 0.022419, 56.839844, 6.458984, 7.576172
199.605637, 96.816406, 8.884766, 22.417969, -0.655614, -0.112518, -0.0125, 58.503906, 6.974609, 9.59375
199.628876, 97.972656, 8.296875, 23.417969, -0.667905, -0.089517, -0.030585, 59.777344, 7.496094, 10.03125
199.650284, 99.007813, 7.773438, 24.777344, -0.665334, -0.08456, -0.045853, 60.9375, 7.847656, 10.605469
199.67244, 100.171875, 6.808594, 26.303711, -0.65268, -0.095841, -0.062987, 62.195313, 7.96875, 11.458008
199.695099, 101.28125, 5.363281, 27.985352, -0.648582, -0.096539, -0.085964, 63.445313, 7.847656, 12.555664
199.728729, 102.445313, 2.648438, 30.505859, -0.653295, -0.076449, -0.116909, 65.175781, 7.289063, 14.28418
199.750839, 103.191406, 0.859375, 31.764648, -0.651899, -0.06932, -0.133366, 66.136719, 6.902344, 15.144531
199.772827, 103.527344, -0.703125, 33.05957, -0.633895, -0.073926, -0.14976, 66.730469, 6.660156, 16.431641
199.795715, 103.65625, -2.527344, 33.823242, -0.617982, -0.063218, -0.170574, 67.101563, 6.09375, 17.543945
199.8293, 103.089844, -5.394531, 34.613281, -0.599632, -0.047027, -0.192612, 67.238281, 4.964844, 18.488281
199.851242, 102.328125, -7.085938, 34.700195, -0.584596, -0.053967, -0.206144, 66.863281, 4.3125, 18.5625
199.873474, 100.734375, -7.964844, 34.917969, -0.574558, -0.057425, -0.223172, 65.933594, 4.105469, 18.299805
199.896133, 98.425781, -8.304688, 34.959961, -0.570541, -0.060431, -0.24306, 64.363281, 3.921875, 17.397461
199.929794, 94.304688, -8.921875, 34.051758, -0.565465, -0.077779, -0.261973, 61.253906, 2.917969, 15.699219
199.95256, 91.277344, -8.832031, 33.378906, -0.556773, -0.082726, -0.258088, 58.40625, 2.160156, 14.93457
199.975525, 88.527344, -8.167969, 32.095703, -0.549222, -0.084959, -0.253467, 55.503906, 0.996094, 13.507813
199.997314, 86.472656, -7.347656, 30.216797, -0.551015, -0.095578, -0.243314, 53.242188, -0.375, 11.630859
200.01976, 84.792969, -6.863281, 28.545898, -0.560947, -0.106454, -0.22556, 51.195313, -1.800781, 9.973633
200.053757, 83.28125, -6.78125, 27.400391, -0.582994, -0.109193, -0.208467, 49.433594, -3.625, 8.780762
200.077408, 83.804688, -7.652344, 26.829102, -0.604061, -0.102016, -0.204172, 49.558594, -5.039063, 8.243896
200.098236, 84.230469, -7.746094, 27.487549, -0.606369, -0.112207, -0.203339, 49.855469, -5.160156, 8.470459
200.121078, 84.851563, -8.957031, 29.658447, -0.600925, -0.120181, -0.214113, 50.605469, -5.109375, 9.996094
200.154327, 86.253906, -12.609375, 32.097656, -0.593209, -0.097152, -0.237273, 52.089844, -5.730469, 12.619629
200.176758, 87.128906, -15.890625, 34.465332, -0.554048, -0.080501, -0.25042, 53.089844, -6.421875, 15.538086
200.198776, 88.175781, -15.542969, 35.6875, -0.522316, -0.07807, -0.248042, 53.808594, -5.441406, 17.661621
200.221207, 89.394531, -14.578125, 36.599609, -0.504844, -0.06945, -0.242498, 54.570313, -4.113281, 19.357422
200.254578, 91.476563, -14.609375, 37.181152, -0.503697, -0.043827, -0.233581, 56.070313, -3.355469, 21.524902
200.278458, 93.136719, -15.597656, 37.25, -0.506254, -0.025907, -0.231289, 57.4375, -3.582031, 22.711914
200.299408, 94.484375, -17.097656, 37.214355, -0.503187, -0.011132, -0.232673, 58.742188, -4.207031, 23.532715
200.321121, 95.605469, -17.570313, 37.364258, -0.496841, -0.000227, -0.233404, 59.742188, -4.207031, 24.295898
200.355103, 96.972656, -17.4375, 37.760742, -0.49043, 0.012458, -0.230191, 60.933594, -3.730469, 25.511719
200.377274, 97.652344, -15.816406, 37.861572, -0.499337, 0.014848, -0.223099, 61.414063, -2.484375, 25.949707
200.399139, 98.242188, -16.730469, 38.355835, -0.494178, 0.019372, -0.220455, 61.945313, -2.964844, 26.958862
200.421722, 98.566406, -18.46875, 38.96582, -0.480253, 0.025882, -0.220018, 62.296875, -4.09375, 28.266846
200.455261, 98.441406, -21.035156, 39.813965, -0.451656, 0.035447, -0.221082, 62.363281, -5.863281, 29.844727
200.477646, 97.863281, -22.40625, 40.399414, -0.422873, 0.034144, -0.221357, 61.910156, -6.878906, 30.746826
200.499771, 97.023438, -23.171875, 40.740234, -0.40161, 0.032549, -0.221213, 61.164063, -7.503906, 31.324463
200.522263, 95.804688, -23.996094, 40.881836, -0.384635, 0.031568, -0.219077, 60.078125, -8.253906, 31.695068
200.54512, 94.191406, -24.808594, 40.731934, -0.370211, 0.029618, -0.215134, 58.617188, -9.175781, 31.625244
200.578461, 91.070313, -25.847656, 40.102539, -0.344448, 0.021228, -0.211596, 55.835938, -10.480469, 30.541016
200.60054, 88.652344, -25.898438, 39.240234, -0.32934, 0.01012, -0.211205, 53.785156, -10.941406, 28.916504
200.623047, 85.96875, -25.921875, 38.636475, -0.312332, 0.000154, -0.210309, 51.449219, -11.460938, 27.301697
200.645187, 83.214844, -26.003906, 38.095154, -0.298219, -0.008437, -0.210569, 49.195313, -12.015625, 25.582092
200.679626, 79.585938, -27.007813, 37.475037, -0.269766, -0.035248, -0.216214, 46.277344, -13.386719, 23.271057
200.702026, 77.980469, -28.6875, 37.165161, -0.247698, -0.048183, -0.224585, 44.949219, -14.917969, 22.267944
200.724625, 77.136719, -30.050781, 37.119141, -0.237754, -0.054522, -0.226912, 44.207031, -16.089844, 21.979248
200.747147, 77.152344, -31.355469, 37.266846, -0.23277, -0.054269, -0.226769, 44.128906, -16.789063, 22.431396
200.780457, 78.28125, -32.410156, 37.779297, -0.222333, -0.054175, -0.225253, 44.902344, -17.128906, 23.676025
200.802612, 79.546875, -32.414063, 38.274414, -0.225306, -0.047839, -0.224282, 45.664063, -16.777344, 24.952637
200.823944, 80.945313, -32.558594, 38.309448, -0.244882, -0.032118, -0.228898, 46.804688, -16.226563, 26.050537
200.846222, 82.554688, -32.339844, 38.18364, -0.264698, -0.011482, -0.234498, 48.25, -15.324219, 27.166916
200.87941, 85.132813, -32.039063, 37.556396, -0.265251, 0.01763, -0.243029, 50.71875, -13.929688, 28.646973
200.90239, 87.191406, -29.792969, 36.84375, -0.275527, 0.036115, -0.245712, 52.699219, -11.554688, 29.208008
200.925476, 89.089844, -28.65625, 36.380371, -0.267494, 0.051285, -0.247451, 54.460938, -9.972656, 30.017578
200.946548, 90.34375, -28.164063, 35.394043, -0.255054, 0.060976, -0.248609, 55.695313, -9.113281, 30.399902
200.980209, 92.492188, -28.855469, 35.110352, -0.223447, 0.070222, -0.251199, 57.953125, -9.019531, 32.4375
201.003357, 93.375, -30.816406, 35.21582, -0.192914, 0.084695, -0.259533, 59.234375, -10.253906, 34.24707
201.025528, 94.238281, -31.496094, 35.420898, -0.172304, 0.088901, -0.268274, 60.324219, -10.480469, 35.548096
201.047211, 94.890625, -31.429688, 35.753906, -0.1584, 0.085033, -0.277577, 61.28125, -10.019531, 36.479004
201.080307, 95.539063, -31.230469, 36.108887, -0.145299, 0.068541, -0.302859, 62.507813, -8.839844, 36.885254
201.103165, 95.410156, -30.972656, 36.22583, -0.149714, 0.062008, -0.327678, 63.144531, -7.699219, 36.486328
201.125687, 95.058594, -29.945313, 36.345703, -0.156451, 0.044622, -0.350457, 63.347656, -5.996094, 35.542969
201.14798, 94.511719, -28.085938, 36.490234, -0.160051, 0.013964, -0.368692, 63.09375, -4.039063, 34.340088
201.170151, 93.761719, -26.207031, 36.638916, -0.156528, -0.026945, -0.38239, 62.375, -2.398438, 32.953613
201.204346, 92.246094, -22.953125, 36.663818, -0.165113, -0.072453, -0.392167, 60.664063, -0.246094, 30.468994
201.228653, 91.152344, -20.601563, 36.690918, -0.170839, -0.10938, -0.389448, 59.144531, 0.816406, 28.720215
201.249084, 90.359375, -18.28125, 36.606873, -0.18399, -0.140868, -0.382966, 57.863281, 1.703125, 26.9823
201.271545, 89.769531, -15.628906, 36.157051, -0.216015, -0.168263, -0.374302, 56.683594, 2.503906, 24.751167
201.295197, 89.417969, -13.082031, 35.370239, -0.266232, -0.187787, -0.352194, 55.875, 3.003906, 22.464722
201.328094, 89.636719, -8.917969, 33.955811, -0.340135, -0.210502, -0.320971, 55.1875, 4.003906, 19.084717
201.349625, 90.222656, -6.449219, 32.765137, -0.387593, -0.229528, -0.303289, 55.28125, 4.425781, 17.0896
201.372101, 91.117188, -2.902344, 30.843994, -0.446689, -0.241681, -0.277874, 55.523438, 5.550781, 14.827148
201.405045, 93.039063, 1.542969, 27.627563, -0.534248, -0.240631, -0.239313, 56.539063, 7.257813, 11.802368
201.428284, 94.984375, 4.21875, 24.544189, -0.583871, -0.236548, -0.214666, 57.757813, 8.371094, 9.431396
201.450348, 96.945313, 6.203125, 22.25824, -0.611921, -0.233543, -0.19695, 59.117188, 9.367188, 7.931824
201.472046, 98.683594, 8.050781, 20.827286, -0.61977, -0.229715, -0.18387, 60.375, 10.597656, 7.349136
201.494629, 100.277344, 9.945313, 20.366333, -0.61525, -0.224072, -0.174876, 61.601563, 12.117188, 7.513672
201.527603, 102.519531, 10.914063, 20.502686, -0.617905, -0.210176, -0.175736, 63.542969, 13.574219, 8.32666
201.549973, 103.34375, 9.378906, 23.79541, -0.603606, -0.19663, -0.192607, 64.609375, 13.878906, 11.484375
201.572739, 104.054688, 8.246094, 26.371094, -0.592727, -0.185467, -0.206154, 65.632813, 14.296875, 13.87793
201.595154, 104.40625, 7.15625, 28.807617, -0.567159, -0.181375, -0.223204, 66.347656, 14.714844, 15.990234
201.628662, 104.675781, 5.949219, 30.982422, -0.52633, -0.176686, -0.255858, 67.308594, 15.363281, 17.763672
201.650665, 104.195313, 4.195313, 33.425781, -0.48035, -0.170909, -0.281743, 67.402344, 15.257813, 20.199219
201.67308, 103.941406, 3.234375, 34.140625, -0.456251, -0.165535, -0.300391, 67.617188, 15.515625, 20.894531
201.696228, 103.578125, 2.753906, 34.199219, -0.44215, -0.169216, -0.310801, 67.65625, 15.943359, 20.904297
201.72908, 103.039063, 2.65625, 33.341797, -0.443709, -0.165781, -0.324545, 67.445313, 16.564453, 20.148438
201.751022, 102.609375, 2.632813, 32.193359, -0.448466, -0.162697, -0.326035, 67.109375, 16.679688, 19.177734
201.773209, 102.160156, 2.773438, 30.876953, -0.450933, -0.161197, -0.326878, 66.636719, 16.603516, 18.083984
201.796524, 101.527344, 3.398438, 29.097656, -0.452268, -0.165321, -0.324088, 65.859375, 16.439453, 16.640625
201.829468, 100.203125, 5.111328, 26.115234, -0.464887, -0.175438, -0.309427, 64.21875, 16.458984, 13.748047
201.852051, 99.117188, 6.929688, 23.150391, -0.491061, -0.18605, -0.294984, 62.867188, 16.574219, 10.605469
201.875092, 97.972656, 8.59375, 20.126953, -0.516149, -0.200188, -0.278038, 61.445313, 16.353516, 7.595703
201.897217, 97.035156, 9.476563, 17.230469, -0.538639, -0.207892, -0.260169, 60.195313, 15.619141, 5.082031
201.919769, 96.328125, 10.085938, 14.160156, -0.558247, -0.210476, -0.24299, 59.066406, 14.613281, 2.763672
201.952942, 95.542969, 11.304688, 9.789063, -0.583245, -0.215748, -0.212357, 57.65625, 13.458984, -0.335938
201.975388, 95.089844, 12.871094, 6.519531, -0.606661, -0.220072, -0.187523, 56.855469, 13.40625, -2.591797
201.997406, 95.097656, 13.738281, 4.130859, -0.630172, -0.219012, -0.16764, 56.546875, 13.355469, -4.048828
202.030319, 95.972656, 14.087891, 1.634766, -0.663984, -0.211355, -0.145926, 57.003906, 13.230469, -5.34375
202.053253, 96.976563, 14.341797, 1.806641, -0.667691, -0.205708, -0.142249, 57.765625, 13.728516, -4.792969
202.075226, 98.054688, 14.935547, 2.039063, -0.667438, -0.201058, -0.140289, 58.679688, 14.525391, -4.222656
202.098328, 99.253906, 16.023438, 2.292969, -0.662977, -0.197141, -0.138255, 59.660156, 15.595703, -3.525391
202.120026, 100.5, 17.115234, 2.578125, -0.658701, -0.191756, -0.135512, 60.707031, 16.75, -2.791016
202.153625, 102.851563, 17.958984, 2.632813, -0.661596, -0.182466, -0.126717, 62.734375, 17.837891, -1.804688
202.176498, 104.414063, 18.21875, 2.960938, -0.665057, -0.174993, -0.121697, 64.136719, 18.410156, -0.900391
202.198059, 105.800781, 18.007813, 2.869141, -0.674507, -0.16491, -0.115393, 65.398438, 18.667969, -0.611328
202.22084, 107.164063, 17.78125, 2.271484, -0.68235, -0.154228, -0.10879, 66.675781, 18.71875, -0.585938
202.254013, 108.640625, 17.375, 1.169922, -0.687625, -0.145676, -0.101142, 68.121094, 18.474609, -0.589844
202.276413, 109.128906, 17.140625, -0.146484, -0.70037, -0.13571, -0.091026, 68.574219, 18.304688, -1.074219
202.299179, 109.230469, 16.853516, -1.523438, -0.716346, -0.12511, -0.076699, 68.761719, 18.044922, -1.376953
202.32135, 109.003906, 16.285156, -2.912109, -0.730228, -0.117317, -0.05787, 68.628906, 17.486328, -1.439453
202.344711, 108.386719, 15.572266, -4.558594, -0.743028, -0.107739, -0.039861, 68.207031, 16.84375, -1.310547
202.377731, 106.679688, 14.5625, -7.40625, -0.758029, -0.080144, -0.010283, 67.054688, 16.150391, -1.054688
202.399506, 105.078125, 13.574219, -9.951172, -0.768432, -0.060013, 0.012167, 65.980469, 15.445313, -1.056641
202.422012, 102.976563, 12.423828, -12.642578, -0.778753, -0.038765, 0.037616, 64.660156, 14.740234, -1.027344
202.454849, 99.148438, 10.613281, -16.802734, -0.795746, 0.001298, 0.081056, 62.523438, 13.867188, -0.990234
202.477417, 96.546875, 8.482422, -19.849609, -0.809231, 0.031852, 0.105935, 61.292969, 12.960938, -1.560547
202.499634, 94.101563, 6.609375, -22.259766, -0.817184, 0.05716, 0.126935, 60.125, 12.009766, -1.884766
202.522812, 92.003906, 4.779297, -24.166016, -0.824529, 0.077334, 0.145682, 59.136719, 11.005859, -2.3125
202.545074, 90.609375, 3.710938, -25.640625, -0.831666, 0.090482, 0.15846, 58.425781, 10.40625, -2.976563
202.577957, 90.027344, 3.431641, -26.524414, -0.839868, 0.088319, 0.163879, 57.707031, 9.869141, -3.867188
202.60022, 90.621094, 3.71875, -26.771484, -0.844293, 0.074532, 0.16321, 57.78125, 9.667969, -4.733398
202.622513, 91.9375, 4.634766, -26.181641, -0.845646, 0.056202, 0.159244, 58.210938, 9.605469, -5.0625
202.645111, 93.640625, 6.359375, -24.761719, -0.843563, 0.031872, 0.151922, 58.953125, 9.982422, -5.052734
202.678757, 96.546875, 9.757813, -21.048828, -0.834485, -0.009472, 0.132984, 60.164063, 11.185547, -4.091797
202.700836, 98.34375, 13.681641, -16.310547, -0.814553, -0.042603, 0.112604, 60.796875, 12.943359, -1.835938
202.723358, 100.34375, 16.123047, -11.361328, -0.79218, -0.070807, 0.084431, 61.824219, 14.099609, 0.214844
202.746078, 102.148438, 18.0625, -6.009766, -0.76426, -0.099448, 0.050976, 62.746094, 15.130859, 2.287109
202.779922, 104.226563, 19.636719, 1.757813, -0.716194, -0.136965, -0.003623, 64.082031, 16.333984, 5.029297
202.802002, 104.710938, 20.708984, 7.601563, -0.677697, -0.161656, -0.038452, 64.464844, 17.248047, 7.533203
202.824158, 105.097656, 20.947266, 11.886719, -0.64501, -0.183448, -0.067416, 64.894531, 17.794922, 9.03125
202.846298, 105.257813, 20.513672, 15.767578, -0.611666, -0.204937, -0.092844, 65.222656, 17.902344, 10.474609
202.879456, 105.003906, 19.054688, 21.417969, -0.558326, -0.226818, -0.136909, 65.480469, 17.431641, 12.800781
202.902374, 104.949219, 16.810547, 24.203125, -0.534998, -0.235006, -0.165477, 65.878906, 16.226563, 13.693359
202.924789, 104.242188, 15.189453, 26.941406, -0.512879, -0.245174, -0.1916, 65.65625, 15.367188, 14.742188
202.947266, 103.28125, 13.705078, 29.316406, -0.499742, -0.253502, -0.212, 65.226563, 14.453125, 15.443359
