time_sec;ribcage_x;ribcage_y;ribcage_z;ribcage_roll;ribcage_pitch;ribcage_yaw;head_x;head_y;head_z;head_roll;head_pitch;head_yaw;hand_right_x;hand_right_y;hand_right_z;hand_right_roll;hand_right_pitch;hand_right_yaw;hand_right_relative_x;hand_right_relative_y;hand_right_relative_z;hand_right_relative_roll;hand_right_relative_pitch;hand_right_relative_yaw;hand_right_relative_normalized_x;hand_right_relative_normalized_y;hand_right_relative_normalized_z;hand_right_relative_normalized_roll;hand_right_relative_normalized_pitch;hand_right_relative_normalized_yaw;elbow_right_x;elbow_right_y;elbow_right_z;elbow_right_relative_x;elbow_right_relative_y;elbow_right_relative_z;elbow_right_relative_normalized_x;elbow_right_relative_normalized_y;elbow_right_relative_normalized_z;
47.146801;-57.003605;100.617111;138.204254;-8.814179;10.941232;76.148163;-53.506371;98.645676;163.399689;34.457886;70.332878;44.074013;-115.424446;109.910057;136.929855;133.824081;19.011154;-34.039261;0.487793;41.214039;-19.360415;142.074554;30.878654;-107.529938;0.008511;0.719076;-0.337788;142.07457;30.878654;-107.529953;-104.249329;84.270027;146.565964;-19.498285;26.521927;-3.240629;-0.340193;0.462737;-0.05654;
47.180752;-57.066372;100.565346;138.169632;-9.083817;10.305204;75.371696;-53.411156;98.790916;163.357285;35.902317;70.136383;43.212738;-114.641373;110.679314;133.690567;144.711304;25.235874;-30.939693;0.171423;40.017235;-22.677675;153.682358;36.594524;-102.493515;0.002991;0.698195;-0.395665;153.682358;36.594509;-102.493515;-105.026978;86.711769;147.960999;-17.703335;27.657204;-2.72153;-0.308876;0.482545;-0.047483;
47.214252;-57.183418;100.570023;138.13353;-9.455448;9.479619;74.016563;-53.314713;99.018318;163.303986;38.21764;70.116554;42.857288;-113.713737;110.743774;130.4039;155.356491;31.913183;-26.144352;-1.122179;38.469101;-25.885307;165.589874;42.525711;-94.719757;-0.019579;0.671184;-0.45163;165.589859;42.525711;-94.719757;-105.495789;89.089577;148.606689;-16.425053;28.246052;-2.883314;-0.286574;0.492819;-0.050306;
47.247578;-57.328926;100.654282;138.120697;-9.637051;8.720519;72.834328;-53.318661;99.320381;163.281479;40.494709;70.194313;42.393761;-112.639854;110.053169;127.485199;164.41983;37.055824;-21.018061;-2.807121;36.611767;-28.473557;176.032593;46.76347;-86.789505;-0.048977;0.638778;-0.496788;176.032578;46.763462;-86.789497;-105.775894;90.780685;148.570999;-15.808949;28.443424;-3.425918;-0.275824;0.496262;-0.059773;
47.281296;-57.469913;100.777039;138.125534;-9.793532;8.035233;71.490341;-53.331562;99.614792;163.274078;42.600796;70.262085;41.567875;-111.489059;108.825714;124.719284;172.278824;41.001179;-14.600511;-4.935595;34.54047;-30.823761;-174.43779;49.565937;-77.293907;-0.086113;0.60264;-0.537793;-174.43779;49.565914;-77.293869;-105.705322;91.875374;147.85498;-15.799234;28.068356;-4.439691;-0.275655;0.489718;-0.077461;
47.314308;-57.638157;100.928131;138.132996;-9.79053;7.619991;70.334618;-53.463993;99.854675;163.279572;45.19669;70.403008;41.217152;-110.499222;107.282707;122.436882;177.10289;43.95068;-6.900039;-7.165703;32.562153;-32.554462;-167.715454;50.941383;-66.654129;-0.125023;0.568123;-0.567989;-167.715439;50.941383;-66.654144;-105.338051;91.952843;146.814301;-16.519928;27.084057;-5.38113;-0.288229;0.472545;-0.093886;
47.348034;-57.824047;101.13073;138.123093;-9.735376;7.317735;69.311714;-53.645432;100.114983;163.271347;47.951729;70.491631;41.191013;-109.494843;105.44735;120.278702;-179.721741;46.072594;0.981054;-9.471617;30.468752;-34.058628;-163.058731;51.345642;-56.382931;-0.165255;0.531599;-0.594233;-163.058716;51.345631;-56.3829;-104.742592;91.340759;145.601822;-17.670403;25.670393;-6.26302;-0.308302;0.44788;-0.109273;
47.381336;-58.011246;101.364304;138.106552;-9.610598;7.296445;68.610939;-53.892838;100.324883;163.263763;50.854797;70.469948;41.44561;-108.541611;103.352234;118.397751;-178.590134;48.385513;7.748263;-11.796125;28.402752;-35.187771;-160.568604;51.954426;-47.583744;-0.205811;0.495553;-0.613933;-160.568619;51.954418;-47.583721;-104.008904;90.356789;144.539307;-18.838779;24.119091;-6.817733;-0.328687;0.420814;-0.118951;
47.415077;-58.220028;101.593292;138.083511;-9.392482;7.299136;68.131264;-54.199604;100.551773;163.25647;54.313953;70.552689;42.314648;-107.590134;101.011246;116.783478;-179.447433;53.107754;17.105726;-14.073589;26.385983;-35.973698;-159.423813;54.241272;-35.435223;-0.245547;0.460365;-0.627646;-159.423813;54.241268;-35.435223;-103.066406;89.367531;143.588562;-19.71492;22.493298;-7.206094;-0.343973;0.392448;-0.125727;
47.44923;-58.417709;101.807327;138.075333;-9.119962;7.301601;68.131615;-54.508553;100.806679;163.267471;57.577644;70.553192;43.391605;-106.596764;98.805717;115.486206;178.950089;58.788113;28.843948;-15.82564;24.52809;-36.502289;-159.224686;57.063931;-21.311836;-0.276116;0.42795;-0.636868;-159.224686;57.063904;-21.311817;-101.15081;88.542503;142.135315;-19.874157;20.10412;-8.055759;-0.346751;0.350764;-0.140552;
47.482533;-58.587643;101.999809;137.782745;-8.935107;7.453641;68.1175;-54.778893;100.964584;162.988861;60.858555;70.398033;44.706924;-105.449371;96.649727;114.262772;174.045776;64.091278;37.636681;-17.497807;22.608225;-36.752895;-162.414215;60.139008;-10.18127;-0.30529;0.394454;-0.641241;-162.4142;60.139;-10.181282;-99.47493;87.486855;140.93129;-20.261213;17.991402;-8.43487;-0.353504;0.313902;-0.147166;
47.515625;-58.799023;102.195274;137.92424;-8.633199;7.667898;68.444992;-55.142292;101.139954;163.152023;63.867088;70.140594;45.94952;-104.055244;94.890999;113.120567;167.303925;68.087082;43.441307;-18.59589;20.648865;-37.281136;-168.033707;62.635303;-3.081721;-0.324449;0.360268;-0.650457;-168.033676;62.635277;-3.081722;-98.325874;86.296944;140.057922;-20.837055;16.384207;-8.836548;-0.363551;0.285861;-0.154174;
47.549377;-58.998737;102.359314;137.964447;-8.387928;7.892905;69.051529;-55.467041;101.286392;163.20929;66.172104;69.744652;46.579746;-102.585495;93.560013;112.035248;162.073502;71.895004;50.603016;-19.157154;18.862171;-37.807888;-172.594589;64.919197;4.620154;-0.334242;0.329095;-0.659648;-172.594574;64.919212;4.620156;-96.446938;85.355492;138.594879;-20.925657;14.235901;-9.774337;-0.365097;0.248379;-0.170536;
47.582954;-59.141636;102.480911;137.993195;-7.991465;8.137562;69.715012;-55.798489;101.404465;163.26355;67.618797;69.198265;46.689613;-101.203316;92.643311;110.898743;157.753967;76.238106;56.685101;-19.39687;17.432657;-38.391544;-175.77034;67.993965;11.702457;-0.338424;0.304154;-0.669831;-175.77034;67.993958;11.702471;-94.717789;84.363075;137.29599;-21.122997;12.307175;-10.495506;-0.36854;0.214728;-0.183119;
47.61681;-59.25016;102.586769;137.985626;-7.425836;8.333978;70.611725;-56.153858;101.558464;163.289429;68.334045;68.649261;46.598156;-99.831306;92.152847;109.675751;151.050766;81.477501;59.941887;-19.177044;16.322973;-39.074375;-178.509415;72.349152;18.563232;-0.334589;0.284793;-0.681744;-178.509415;72.349152;18.563232;-93.484749;83.260643;136.057632;-21.567924;10.950686;-11.132005;-0.376303;0.19106;-0.194224;
47.6502;-59.357368;102.68277;137.936249;-6.715046;8.473853;71.554031;-56.560677;101.739822;163.278229;68.287544;68.034294;46.092617;-98.550125;92.166061;108.452042;127.925461;87.418953;49.031582;-18.545107;15.524353;-39.781399;178.572861;77.749809;27.413027;-0.323563;0.270859;-0.69408;178.572861;77.749771;27.412994;-92.247116;82.509613;134.652435;-21.77203;9.705439;-11.939655;-0.379864;0.169334;-0.208315;
47.68343;-59.441002;102.728035;137.946243;-6.109444;8.637388;72.419807;-56.906322;101.834343;163.317551;67.637352;67.548965;45.327171;-97.408295;92.655861;107.18734;-18.586519;85.526558;-83.831863;-17.608833;14.917072;-40.677555;-178.568405;83.748016;43.388428;-0.307227;0.260263;-0.709716;-178.568359;83.748055;43.388489;-90.782127;82.360252;132.99147;-21.458328;8.384246;-13.140991;-0.374391;0.146283;-0.229275;
47.717003;-59.57029;102.788414;137.92421;-5.373779;8.909551;73.322319;-57.366749;101.907013;163.326843;66.100395;66.982124;43.784317;-96.334938;93.836639;106.042282;-30.435677;78.924698;-80.945862;-16.159824;14.567169;-41.525566;-84.283371;88.763298;151.56131;-0.281946;0.254159;-0.724511;-84.282799;88.762817;151.561005;-89.026024;82.658455;131.060898;-20.791574;6.842265;-14.633637;-0.362758;0.119379;-0.255318;
47.750549;-59.6404;102.84446;137.925705;-4.309187;9.112701;74.26165;-57.898617;102.03334;163.366516;64.808502;66.394379;42.518734;-95.676758;95.412651;105.121033;-41.999527;71.34893;-78.867783;-14.426173;14.900344;-42.076801;-40.328045;81.414772;-151.842239;-0.251699;0.259972;-0.734129;-40.328037;81.414772;-151.842239;-87.859779;82.6661;129.228821;-20.628347;5.859361;-15.912724;-0.35991;0.10223;-0.277635;
47.784206;-59.728455;102.855339;137.905151;-3.212729;9.292745;75.228889;-58.460953;102.114388;163.376129;63.009953;66.00663;40.73267;-95.326042;97.384277;104.411209;-49.500629;64.283371;-75.409065;-12.368481;15.586634;-42.462135;-43.258797;73.868317;-145.047791;-0.215797;0.271945;-0.740852;-43.258823;73.868324;-145.047806;-87.013084;82.658463;127.285492;-20.635416;5.187279;-17.308632;-0.360033;0.090504;-0.30199;
47.817684;-59.751827;102.840828;137.898041;-2.184945;9.682544;76.231735;-58.9529;102.058022;163.38678;61.09127;65.532028;38.772408;-95.098045;99.644608;103.888718;-54.516682;58.592159;-71.031288;-10.134287;16.443806;-42.708649;-45.604332;67.687431;-139.468979;-0.176816;0.286901;-0.745153;-45.604351;67.687431;-139.468979;-86.678856;82.464783;125.645798;-20.94829;5.098559;-18.341818;-0.365492;0.088956;-0.320016;
47.851555;-59.816017;102.809311;137.901581;-1.19798;10.047461;76.813339;-59.469852;101.973572;163.398788;59.640526;65.038734;37.614948;-95.468742;102.114906;103.621246;-60.588062;53.39418;-69.845016;-7.947492;17.795452;-42.726959;-50.932552;62.130772;-138.567352;-0.138663;0.310483;-0.745472;-50.932552;62.130756;-138.567322;-86.395195;83.313011;123.865608;-20.402813;5.150845;-19.691038;-0.355975;0.089869;-0.343556;
47.884384;-59.823872;102.737259;137.86763;-0.323558;10.05104;77.417274;-59.845367;101.986687;163.369843;57.691463;64.683945;36.137981;-96.117134;104.606651;103.496887;-64.082382;49.000679;-68.867493;-5.571781;19.325998;-42.718082;-54.289795;57.184204;-138.456192;-0.097213;0.337187;-0.745317;-54.28978;57.184189;-138.456146;-86.290863;84.682571;122.232811;-19.341217;5.516751;-21.17123;-0.337453;0.096253;-0.369382;
47.920208;-59.824474;102.694168;137.834579;0.818311;10.105271;77.845779;-60.337082;102.026161;163.333939;55.860687;63.876404;34.872608;-96.995224;107.839432;103.88813;-66.39711;45.739468;-65.648773;-2.690573;21.247965;-41.997383;-55.326897;52.890305;-135.000214;-0.046943;0.370721;-0.732743;-55.326881;52.890305;-135.000214;-86.627869;86.317688;120.732513;-18.299124;6.299146;-22.317276;-0.319271;0.109903;-0.389377;
47.950783;-59.820839;102.643524;137.806808;1.463799;10.10396;77.806641;-60.611458;102.03743;163.300613;54.916866;63.470787;34.502823;-97.839195;109.808693;104.248375;-68.804962;43.500843;-65.13826;-1.072419;22.753119;-41.476349;-57.456463;50.159023;-134.512085;-0.018711;0.396982;-0.723652;-57.456451;50.159019;-134.51207;-86.740906;87.901237;119.875626;-17.104267;6.80468;-23.147495;-0.298424;0.118724;-0.403862;
47.983894;-59.846458;102.550537;137.779129;2.119159;10.202785;77.865723;-60.92746;101.96286;163.262695;52.989555;63.143764;33.325344;-98.925842;112.537109;104.644455;-70.583786;39.981937;-62.802929;1.156569;24.5623;-40.952389;-58.897743;45.964317;-132.487991;0.020179;0.428547;-0.714511;-58.897728;45.964314;-132.488007;-87.151878;89.791977;118.531876;-15.83305;7.646591;-24.398258;-0.276245;0.133413;-0.425685;
48.017643;-59.845821;102.462624;137.789383;2.920156;10.029538;78.389137;-61.250656;102.014191;163.259995;51.772804;62.675213;32.481163;-99.989906;115.14476;105.149048;-72.426849;38.480824;-59.531586;3.759421;26.386202;-40.237415;-60.173061;43.336258;-129.615295;0.065592;0.460369;-0.702036;-60.173035;43.336246;-129.615265;-87.279274;91.838928;117.246765;-14.094662;8.480576;-25.687601;-0.245915;0.147964;-0.448181;
48.050442;-59.849014;102.351532;137.765656;3.735452;10.004929;78.670952;-61.600342;101.980858;163.216049;51.532852;62.310379;32.593243;-101.255371;117.56636;105.740189;-77.142921;37.172318;-56.167385;5.939225;28.318968;-39.317654;-64.239029;40.870716;-126.361809;0.103624;0.494091;-0.685989;-64.239044;40.870697;-126.361801;-86.664757;94.686806;116.282425;-11.499209;8.660204;-26.790361;-0.200631;0.151098;-0.467421;
48.084427;-59.852112;102.229431;137.739197;4.408081;10.110995;78.791428;-61.901001;101.869972;163.167511;51.448532;62.124775;32.843975;-102.338318;119.776382;106.350845;-81.578842;36.882004;-50.662426;7.846778;29.969894;-38.372719;-67.865128;39.094349;-120.596245;0.136905;0.522895;-0.669502;-67.865128;39.09433;-120.596245;-85.70816;97.341965;115.132263;-9.093949;8.439499;-28.056108;-0.158665;0.147247;-0.489505;
48.117722;-59.804111;102.124817;137.686539;5.146015;10.110155;79.125114;-62.168041;101.819565;163.088211;51.482635;62.149548;33.300396;-103.329369;121.490181;106.866142;-87.692703;36.270386;-45.660858;9.243134;31.353359;-37.375801;-73.587669;36.94796;-115.891258;0.161268;0.547033;-0.652109;-73.587639;36.947952;-115.891228;-84.313141;100.3927;114.056976;-6.359484;7.88491;-29.362123;-0.110956;0.137571;-0.512291;
48.151325;-59.749451;102.027908;137.674179;5.865634;10.307431;79.269508;-62.437897;101.69487;163.043213;51.758133;62.451866;34.174923;-104.228371;122.866402;107.281441;-95.694504;37.282753;-40.570869;10.209957;32.689468;-36.443233;-80.92981;36.355228;-110.430824;0.178137;0.570345;-0.635838;-80.929787;36.355221;-110.430801;-82.571877;103.672844;113.469063;-3.269366;7.074899;-30.288177;-0.057042;0.123438;-0.528448;
48.184681;-59.687862;101.968216;137.704681;6.471456;10.722187;79.306007;-62.669895;101.507523;163.038879;52.151848;62.924076;35.294666;-105.043167;123.80854;107.60965;-104.506889;41.116589;-36.484974;10.647053;33.885948;-35.651615;-88.463516;38.765713;-104.841415;0.185763;0.59122;-0.622026;-88.463516;38.765701;-104.841431;-81.022964;106.651093;113.058464;-0.524873;6.40635;-31.058445;-0.009158;0.111774;-0.541888;
48.217854;-59.537785;101.942757;137.718887;7.085492;11.105839;79.43486;-62.812798;101.363899;163.014465;52.454613;63.630367;36.521503;-105.694847;124.468277;107.616554;-112.744667;45.366138;-36.106628;10.954853;34.965366;-35.167095;-94.988937;42.272934;-102.502068;0.191133;0.610053;-0.613573;-94.988937;42.27293;-102.50209;-80.251099;108.564522;112.874107;1.204037;6.353251;-31.395647;0.021007;0.110847;-0.547771;
48.251221;-59.445431;101.915955;137.742111;7.250291;11.519728;79.283012;-62.82637;101.181458;163.019699;52.397587;64.42794;37.662815;-106.317863;124.848923;107.322777;-116.900894;50.410587;-37.715961;10.787502;35.915661;-35.269966;-96.739426;47.283779;-101.012436;0.188213;0.626633;-0.615368;-96.739418;47.283768;-101.012444;-80.646568;109.59816;113.444901;2.00483;7.066062;-30.837469;0.034979;0.123284;-0.538032;
48.285622;-59.339054;101.967392;137.783112;7.496386;11.848875;79.713608;-62.845589;101.086647;163.03891;51.87125;65.147438;38.315067;-106.80661;124.682816;106.849396;-119.528114;55.458813;-38.681557;10.594305;36.546902;-35.531578;-96.41552;52.101116;-98.873817;0.184843;0.637646;-0.619932;-96.415527;52.101116;-98.873825;-81.49321;109.668228;113.909691;2.00937;8.018861;-30.192678;0.035058;0.139908;-0.526782;
48.318462;-59.274754;102.006012;137.813873;7.766747;11.951785;79.887535;-62.902184;101.093925;163.051468;51.006676;65.800331;38.473076;-107.152611;123.947128;106.273323;-122.178093;60.337177;-39.808083;9.963606;37.050861;-35.712273;-95.753853;56.566521;-96.241669;0.173839;0.646439;-0.623085;-95.753853;56.566513;-96.241669;-81.74913;109.325638;113.908401;1.826101;8.440292;-29.999529;0.031861;0.147261;-0.523412;
48.351982;-59.219563;102.060417;137.800888;7.92977;12.104051;80.116142;-62.924572;101.082047;163.024734;49.953304;66.328773;38.403473;-107.233276;122.56749;105.392601;-123.407265;64.421494;-39.103252;8.785401;37.170456;-36.234772;-93.674728;59.916439;-91.936371;0.153282;0.648526;-0.632201;-93.674721;59.916424;-91.93634;-81.540024;108.703148;113.691826;1.482966;8.356472;-30.097261;0.025874;0.145798;-0.525117;
48.385391;-59.191269;102.162224;137.822556;8.103149;12.302836;80.550285;-62.977345;101.08416;163.030289;49.15411;66.655037;38.548672;-107.194511;120.794556;104.385147;-122.18869;68.465706;-36.904209;7.449761;37.15588;-36.886734;-88.68354;62.8167;-85.874992;0.129979;0.648272;-0.643576;-88.68351;62.816673;-85.874969;-81.093346;107.87693;113.373634;1.102227;8.074417;-30.336452;0.019231;0.140877;-0.529291;
48.418896;-59.142616;102.257294;137.833771;8.295601;12.575389;80.974815;-63.021877;101.048553;163.021393;48.760178;66.823586;39.094257;-106.934555;118.571259;103.173996;-118.066521;72.703445;-32.23753;5.581562;36.906116;-37.627098;-80.609871;65.223061;-77.107849;0.097383;0.643914;-0.656493;-80.609856;65.223061;-77.107826;-80.703346;106.487961;112.953239;0.079456;7.772353;-30.509045;0.001386;0.135607;-0.532302;
48.452362;-59.102539;102.395767;137.864746;8.47614;12.610448;81.527779;-63.049664;101.148499;163.039948;48.402168;67.004036;39.510376;-106.521111;115.892136;101.858818;-111.942123;76.756462;-24.959574;3.397371;36.425652;-38.427238;-72.172272;67.103394;-67.471962;0.059275;0.635531;-0.670453;-72.172264;67.103386;-67.47197;-80.252937;104.772095;112.691536;-1.194262;7.319902;-30.503067;-0.020837;0.127713;-0.532198;
48.486008;-59.038246;102.534927;137.904297;8.646189;12.58532;82.006355;-63.046318;101.278343;163.069427;48.292507;67.275368;40.083103;-105.856346;112.814537;100.49334;-97.269829;80.543991;-9.352556;0.828014;35.741535;-39.241291;-61.306736;68.11261;-55.503059;0.014447;0.623595;-0.684657;-61.306725;68.112579;-55.503021;-79.594559;102.943596;112.352646;-2.563788;6.732831;-30.595461;-0.044731;0.11747;-0.53381;
48.519421;-58.958248;102.679161;137.946121;8.835406;12.774802;82.543022;-63.046486;101.316086;163.092789;48.870968;67.497398;41.324917;-105.152596;109.491112;99.29039;-67.288094;82.768379;22.2022;-2.034588;35.044724;-39.850529;-49.7812;67.758438;-42.266228;-0.035498;0.611438;-0.695286;-49.781197;67.75843;-42.266235;-78.719452;101.107544;112.155441;-3.951154;5.978101;-30.578901;-0.068937;0.104302;-0.533521;
48.553017;-58.910477;102.84552;137.989685;8.958441;12.886019;83.023178;-63.04599;101.408165;163.124481;49.268402;67.604012;42.181545;-104.301094;105.920959;98.299454;-36.18977;81.6717;53.942799;-5.064966;34.166023;-40.264217;-40.289417;66.052994;-32.041828;-0.08837;0.596107;-0.702504;-40.289413;66.052979;-32.041847;-77.766846;99.092445;112.021072;-5.470244;5.123868;-30.498642;-0.095441;0.089398;-0.532121;
48.586491;-58.841515;102.994392;138.008606;9.025899;12.932949;83.509132;-62.996071;101.505875;163.137283;49.288784;67.870461;42.663754;-103.449852;102.090057;97.578773;-19.539337;78.571709;72.019341;-8.236883;33.279106;-40.404884;-33.735916;63.427498;-24.012043;-0.143712;0.580632;-0.704958;-33.735939;63.427502;-24.012028;-77.294998;97.62085;112.047485;-6.444879;4.850343;-30.305969;-0.112446;0.084626;-0.528759;
48.62009;-58.816067;103.146111;138.027023;8.992502;13.066226;83.930458;-62.951351;101.566917;163.153351;49.55772;68.180122;43.459843;-102.620987;98.37661;97.28772;-10.629869;74.846764;81.859871;-11.336485;32.323132;-40.190529;-28.04196;60.328094;-17.282013;-0.197792;0.563953;-0.701218;-28.041954;60.328094;-17.282024;-76.241768;95.580505;112.116318;-7.975522;3.864722;-30.071655;-0.139152;0.067429;-0.524671;
48.653439;-58.761211;103.294189;138.063309;9.068515;12.848766;84.56337;-62.902573;101.768646;163.19194;49.987793;68.408875;44.421509;-101.923195;94.699966;97.406578;-7.721937;70.844696;85.740112;-14.006449;31.623478;-39.609161;-25.026978;56.980793;-13.478247;-0.244375;0.551746;-0.691075;-25.026958;56.980793;-13.478268;-75.470512;93.433487;112.517471;-9.431831;3.222038;-29.503792;-0.16456;0.056216;-0.514763;
48.687355;-58.739548;103.383904;138.032028;8.827644;12.664399;85.01577;-62.757599;101.893593;163.182785;50.445545;68.66011;45.397476;-101.529457;91.127998;98.044289;-5.527299;66.607895;88.907555;-16.650269;30.982542;-38.707558;-21.888876;53.436207;-9.416772;-0.290503;0.540563;-0.675344;-21.888859;53.436192;-9.416784;-74.847244;91.463364;113.020325;-10.779163;2.591781;-28.918322;-0.188068;0.04522;-0.504548;
48.721558;-58.705265;103.479202;138.019653;8.561102;12.815729;85.66259;-62.595829;101.86467;163.1828;50.943157;69.042892;46.425358;-101.526161;87.666405;99.130737;-5.195021;62.250504;88.633331;-19.205645;30.768623;-37.230362;-19.319153;49.01936;-7.821447;-0.335088;0.536831;-0.649571;-19.319155;49.019356;-7.821456;-74.446411;89.522781;113.663177;-12.180153;2.225418;-28.071835;-0.212511;0.038828;-0.489779;
48.755077;-58.650887;103.527359;137.995987;8.261188;12.524571;86.217117;-62.387062;101.990059;163.187332;51.054829;69.423515;47.188801;-102.003426;84.505737;100.777527;-6.090977;57.414841;86.4935;-21.180082;31.0226;-35.373566;-17.763386;44.33102;-7.942023;-0.369536;0.541262;-0.617175;-17.763399;44.33102;-7.942032;-74.564713;87.456551;114.438194;-13.57613;2.352448;-27.102737;-0.236867;0.041044;-0.472871;
48.788666;-58.57008;103.53566;137.983505;7.872548;12.083499;86.800819;-62.110626;102.139557;163.211304;50.953022;69.543785;47.821632;-102.94632;82.022713;102.877762;-8.385281;52.857182;83.605782;-22.412384;31.781654;-33.357986;-17.788733;39.978706;-9.222725;-0.391037;0.554506;-0.582008;-17.788742;39.978695;-9.222736;-75.081802;85.610275;115.267174;-14.795631;2.909008;-26.205721;-0.258145;0.050754;-0.45722;
48.8223;-58.482418;103.533546;137.973907;7.394206;11.932135;87.491829;-61.794537;102.146553;163.233215;50.918694;69.386208;48.564304;-104.321678;79.956818;105.36142;-10.616027;48.383083;79.755341;-23.300283;32.98344;-30.959204;-17.655172;35.375111;-11.695484;-0.406528;0.575474;-0.540156;-17.65518;35.375103;-11.695501;-75.907104;84.107338;116.217712;-15.782157;3.788724;-25.160885;-0.275357;0.066103;-0.438991;
48.855663;-58.374657;103.483231;137.931366;6.853265;12.069941;88.160782;-61.436176;101.983177;163.21582;50.721687;69.108658;49.304897;-106.113693;78.485916;108.348076;-13.407846;43.091312;74.129601;-23.634563;34.571327;-28.026421;-17.726744;29.674494;-15.886133;-0.412361;0.603178;-0.488987;-17.726751;29.674494;-15.88615;-77.099365;82.829185;117.08548;-16.651836;5.029542;-24.081573;-0.29053;0.087752;-0.42016;
48.889534;-58.209187;103.423256;137.934265;6.333303;11.943671;88.798134;-61.025295;101.934715;163.24791;50.391548;68.79966;49.957169;-108.1409;77.699501;111.670059;-15.706918;37.334255;68.671494;-23.147072;36.458698;-25.041029;-17.763704;23.95229;-20.519085;-0.403855;0.636108;-0.4369;-17.763714;23.95229;-20.519079;-78.451866;81.660141;117.918564;-17.370651;6.470168;-23.172834;-0.303072;0.112887;-0.404305;
48.922924;-58.061424;103.346931;137.927719;5.712634;11.69077;89.210373;-60.593414;101.940346;163.276031;50.154263;68.52755;50.762661;-110.262566;77.707581;115.25872;-16.11508;31.406034;62.773846;-22.02409;38.324337;-22.110596;-16.076797;18.411695;-25.834982;-0.384262;0.668658;-0.385771;-16.076815;18.411695;-25.834963;-80.10331;80.508514;118.983299;-18.119806;8.057941;-22.127773;-0.316143;0.14059;-0.386071;
48.956612;-57.907154;103.261772;137.909714;4.945843;11.656892;89.347237;-60.099384;101.853928;163.289612;49.62516;68.263008;51.334602;-112.284706;78.352509;118.900963;-14.615822;24.367451;56.122425;-20.601944;39.964401;-19.269447;-12.379915;11.896905;-32.019596;-0.359449;0.697273;-0.336201;-12.379935;11.896905;-32.019615;-81.918633;79.184349;120.433846;-19.138775;9.613882;-20.627842;-0.333921;0.167737;-0.359901;
48.990608;-57.78273;103.153549;137.891678;4.0787;11.593467;89.078285;-59.60043;101.771957;163.302582;48.711323;67.987114;51.501755;-114.019142;79.719353;122.324677;-9.850599;16.494879;48.941269;-18.891499;41.21349;-16.896496;-5.542279;4.963799;-38.916229;-0.329607;0.719066;-0.294799;-5.542283;4.963792;-38.916206;-83.897545;78.305206;122.443489;-19.77808;11.127815;-18.737881;-0.345075;0.194151;-0.326926;
49.023399;-57.650932;103.073006;137.933197;3.126106;11.446904;88.663033;-59.05851;101.754616;163.373459;47.574398;67.692116;51.367386;-115.444565;81.528183;125.310478;0.119279;8.96687;39.606026;-17.048054;42.162224;-15.204204;6.66321;-0.941139;-48.283409;-0.297443;0.735619;-0.265273;6.663216;-0.941139;-48.283398;-85.78508;77.541473;124.920494;-20.353535;12.447257;-16.555264;-0.355115;0.217172;-0.288846;
49.057068;-57.501446;102.980583;137.990997;2.208578;11.15447;88.226555;-58.511562;101.786613;163.456284;46.412552;67.480835;50.932697;-116.517509;83.203667;127.529465;14.407679;2.909053;28.839216;-15.525127;42.950481;-14.368162;22.874468;-4.68525;-59.303402;-0.270872;0.749372;-0.250686;22.874451;-4.68525;-59.303394;-87.696091;77.478424;127.526772;-20.264942;13.951306;-14.554004;-0.35357;0.243413;-0.253929;
49.09058;-57.405495;102.862343;138.050705;1.156987;11.288827;87.673943;-57.966949;101.597069;163.526382;45.333183;67.226418;50.461601;-117.429367;85.285828;128.759064;32.917465;-3.454689;19.106026;-13.969048;43.576084;-14.514487;43.099899;-8.582111;-69.52504;-0.243723;0.760287;-0.253239;43.099907;-8.582111;-69.525055;-89.242035;76.409935;130.291824;-21.24411;14.996671;-12.075834;-0.370653;0.261652;-0.210691;
49.12397;-57.306503;102.736534;138.084152;0.213458;11.233332;87.31208;-57.459679;101.478989;163.565948;44.499321;67.015442;50.167553;-118.032234;87.216026;129.377777;49.854675;-4.601696;8.117506;-12.421642;44.034332;-15.161317;60.924778;-6.819486;-80.278694;-0.216725;0.768282;-0.264525;60.92477;-6.819486;-80.278687;-91.052185;75.775108;133.221939;-21.641151;16.526199;-9.513426;-0.377581;0.288338;-0.165984;
49.157867;-57.173931;102.597107;138.120575;-0.712145;10.935494;86.805779;-56.923706;101.450882;163.606842;43.491108;66.869858;49.684296;-118.382462;89.051056;129.669968;65.302612;-0.034916;-1.966088;-11.113258;44.242203;-16.165062;76.250565;0.444727;-88.800758;-0.193897;0.771909;-0.282037;76.250542;0.444727;-88.800751;-92.699135;76.595253;135.816345;-20.752783;18.007715;-7.715817;-0.362081;0.314187;-0.134621;
49.191113;-57.058586;102.453819;138.122147;-1.57727;10.711416;86.077896;-56.435894;101.379272;163.605179;42.669277;66.656021;49.325661;-118.351379;90.919724;128.965439;80.258583;1.878473;-10.114497;-10.118416;44.047249;-18.02812;90.763359;4.564198;-95.748161;-0.17654;0.768508;-0.314543;90.763367;4.564192;-95.748154;-94.216202;76.337227;138.530411;-21.013416;19.305323;-5.546896;-0.366628;0.336827;-0.096779;
